,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
India,-1.0837049844696816,-0.3162261405342363,-0.47983513473211803,-0.599688609223943,-1.0822775717482358,-0.059541204461523334,-0.4424053278750339,0.3251982547444459,-0.3701121295150975,1.6769500648241011,1.1385535930737283,0.1132266478183892,0.3778419137252158,-0.1836935078737857,0.09843089061149012,1.0091818552115142,-1.6204759510355355
Indonesia,-1.0488000663517014,-0.22354434057995382,0.3940362670328341,0.00803666868283006,-0.1075904814682767,-0.2265121440805313,0.556392974392556,1.129465267741222,-0.33986959707583203,2.6215142922721055,-0.6398435580515638,1.1530736246363407,0.5586622976175403,-0.18378286467823718,-1.1714599347140706,1.3470174165423,-0.8326210987704075
Italy,1.456273437851139,-0.009174490507627286,0.9549295893544943,-0.42736982048817546,0.9853651163298813,-0.07278577995876108,-0.04374563156238933,-1.4603860859289013,-2.320147992978124,0.8284201541387318,0.5850307043054009,-0.9503743243842345,0.9393825511734213,0.027230316956942568,-0.9082941129493031,-0.4907108616407136,-0.5644252752220883
Jamaica,-0.4463418013878951,-0.7631713126692138,-0.7756379166443518,1.4815102923387287,-0.28524917227194296,0.7305937296415351,0.20886451722974117,-0.7610736536265226,-0.628539044734834,-0.8186614660488841,1.105555682052222,-0.3799574002656518,-1.4423053811749509,0.7184531617862046,0.7113310950093894,-0.9044687461897166,1.5922218390583769
Jordan,-0.23063283524711292,0.9757647983757736,-2.14173472607003,-0.6411233442495498,1.3515236457067838,-1.0417912823953297,0.6625791871736854,0.5396487088477917,1.6901935457665582,-0.4662250261936241,1.2124375337136186,-0.1165653184311464,2.0339912499396924,-2.3182465738324685,-1.1885983038298704,0.5964193669110216,-0.7199009089172094
Kazakhstan,0.07826334712377829,1.0979872579318788,-0.41873566246565064,0.017878507303771652,-1.8016957172180599,-0.17124932418374822,0.44346850890141654,0.8033008641381754,-0.5523175495269266,-1.6051639114829024,0.4491758483389984,-0.5994885490682262,1.1143650322180325,-1.266997925418146,1.7530725863726848,0.44532514541952467,1.4577769665364093
Kenya,-2.3017339003422443,1.7483397942835428,0.6876372718778694,-0.10216034060093977,0.732582315240116,-2.1517546075132676,-0.7626424892283481,0.7782741121703075,-2.5653106895803726,-0.4593924352666603,1.3327809340029575,-0.14444475549204572,-2.1993151117868384,1.3799465772070376,0.3525651406848133,-0.6628467417480637,-0.5756105111292885
Latvia,0.677466500949456,-0.9751532913722669,1.316731045614773,0.39296171527500245,-0.22374155301060397,-0.24620308800730878,-0.14249868521246017,0.8594512392386559,1.1489770415639666,-0.19531395394008524,-0.6158262440296327,-0.680480710304073,0.2837079684134305,-0.05457418972228186,1.5928962815806136,1.1845526383994174,-0.4286473148919615
Lebanon,0.540892256884637,0.26306200112047895,-1.235821025951051,-0.451786892734876,0.7042386938405442,-0.5879608511367367,0.16768985237433198,-0.3804436592764601,1.7502605490471848,-0.10660055649092509,-0.005003160799956686,0.5682085365854501,-1.8712942899326013,-1.0221097848712535,-0.8660372921810451,-1.452437468094649,0.21402310230421281
Lithuania,0.72420830678686,-0.6725046651951849,1.0846288604131924,0.22518885153309456,-0.43500085923102905,-0.7088733265500055,-0.3613054825747324,0.11861313002079914,0.23216668946586885,-1.042676572185285,-0.8352718952327712,-0.4055275381955255,0.7525472250971466,-0.11714097096388935,1.4856022217749687,1.0196736978318217,-0.7807951059001998
Malta,1.3239532914429497,0.40582483849016787,-0.38162313445069246,-0.5287672076737687,0.42430083039172783,-1.0493104307916166,-0.05749169798524163,-1.9798526034574495,0.013007578360567106,-0.4916087344134495,-0.7200439096132454,-1.6422362563587325,-0.38987066403964077,0.5517158849872521,-1.3214053393267013,-1.3924715030755324,-0.09986034580503018
Mauritius,0.11800529768293241,-0.9102499677322103,0.06310539294360973,-0.6839183707767064,-1.2305483395208296,-0.26131686589282715,-0.43516061977569903,-0.26395141922334997,-0.5605163901596509,-0.4341112006926665,1.3793608244042015,0.21892108724561218,-0.38063803161371945,0.346760580024629,0.4665026105516689,1.8224853547324966,-0.3518596640624361
Mexico,0.05914853079268733,-0.32701267167516834,-0.7271607575747029,0.5740094130105102,0.6267115508264258,0.1769902314147782,0.3656910446304672,-0.0670739577306516,0.42768273513126875,0.11331747117966018,-0.11848747440651365,-0.7006084805077537,0.1714597251282577,0.2038010465627811,-1.067252880510275,0.09059822253670029,1.0373793451052629
Mongolia,-1.266117239870859,1.1236989473902803,-0.18117969753343963,0.501510627385331,-0.9649906968463547,-1.5695867205668976,2.437850779771556,0.3343496824520195,-3.109655620184506,-0.09749582777796398,-3.332829211212521,1.769481377030325,0.4891651638255421,-0.18383162721428653,0.20481767110239374,-0.12221862053166897,-0.30544348596386034
Morocco,-0.39564427799347435,-0.08739290099130696,-0.8510143412602093,-0.9462716512984598,0.4317131214788019,-1.128435224968508,-0.6743001729235608,0.8773073434521577,0.22480537025599973,-0.9131179621944161,-1.1281850295013371,-0.5251061679305781,-1.1326712674527024,-0.17125684891623227,0.5778771251682548,-1.057174672777514,0.8284701256530851
Myanmar,-1.856370192693841,-0.3534330607408845,1.3861635184441117,-1.9032166096448144,-0.1537117283660898,2.2155568392944116,-0.07972633065220405,-1.2818824875138164,0.6805588123971829,0.48908355487502747,-2.889245602954471,-0.670780169223725,0.15697459959882043,0.7256057058641133,-0.4504822842841855,-0.514018772087926,-0.7366278961254291
Nepal,-1.4605688414338565,-0.40435597021240144,0.5676113524562151,-2.3070588185711576,-0.5138192654541918,2.323206794344807,1.029426306950777,-1.7630223027590235,0.16743353175481204,-0.8057886765335665,0.8500839921957479,1.2732437999740032,0.6018998143668864,-1.4567855187800682,1.0770385368682256,0.41396101260418305,-0.12006844680337715
Nicaragua,-0.7445438697070357,-0.6816510436026072,-0.9518099959570053,-0.19914359658841743,0.04291120128210938,-0.13190899833671257,0.4736926188129645,0.2111340558469056,-0.9615859603510718,0.10062997027031166,-0.1484701825845052,-0.5425829414780157,-0.5709657894283814,1.8267650377399862,-1.7549778877953313,0.016009870921531704,0.24635977395211037
Oman,0.5694557407993678,2.045226297242972,-1.4162334207324447,-0.7784341349689755,0.5799769240283655,0.10384961863621202,-0.1832240100062674,1.0003012256093893,0.19365381911391857,-0.7181447229255077,0.15683612340941067,0.21711830214910235,0.2864188878186934,-1.7047260173329029,-0.21118491288951824,0.6443560243549525,1.1523583524304875
Pakistan,-1.6540440227098014,0.3486868499808592,-1.6244594734014604,-0.7852997643745839,-0.9806259815500702,-0.301653398597141,-0.8973929636734135,0.011785346320036447,-0.37092133538250105,1.7027900341898548,0.6292186016473269,-3.238767352698903,1.9129095983760882,0.5718493215454442,0.08538279743787223,-0.6271665523328392,-1.2628635743646346
Panama,-0.008770930103281527,-0.6031992707241612,0.044745458366084956,0.5729859757721187,1.5613372855638958,0.7323883414916463,0.07890542313564455,0.9992906447081772,0.06384868317843416,1.3107110336995875,0.10077449240601632,-0.7338515561589306,0.5284510652274734,0.0943618203563594,-0.09023923843634447,-1.0110689036840041,1.01580217362846
Paraguay,-0.4046225213091512,-0.5456126518030336,-0.5007254843939034,0.13360902711995454,0.2321493151592112,0.15191727437343938,0.22049866954124211,0.699171609313254,0.8558478428129532,0.6776173836029037,0.8783587790852526,-1.0714284769466733,0.13231047908663698,0.3656974101724581,0.2876365860813534,0.29857881104517026,-0.3704147930074372
Peru,-0.34352171559071076,-0.6141204086145149,0.17225380177155622,0.4739327329391209,1.0630069291285613,-0.16671545930213444,0.7174040565516913,1.4924067697623191,0.4366258060497456,0.7534471060683904,-1.639250519378716,-0.08944437914490581,0.0892172833273719,0.5877917876890391,-0.8891903226038738,0.41760316752343146,0.642976066968874
Philippines,-1.0677997826715235,0.1038030510647277,0.12154794021830873,-0.02517856339331816,-0.7763184760512183,-1.1603308048735053,-1.1829608249604209,0.17336509488893698,0.7951728300385673,2.3710738690324766,-1.6380527860497087,-0.20646636791591652,1.6854456288071653,-1.8756589042194254,2.428250042722647,-2.1017655002153157,2.1662127771208897
Poland,0.8280674276146328,-0.5519572984395085,0.757796844982255,-0.28441581624538914,-0.5777388860255102,-0.29733489618855313,-0.4490796990839151,0.2998653639087727,-0.2403729589185176,-0.9777593881469133,-0.052576035582476796,0.6367642937545664,-0.2052275855855618,-0.4291307535075258,-0.1394123249631173,0.5945542049208209,0.7220949788077817
Portugal,1.211283817581745,-0.37967573085598866,0.9634406227474142,-0.42976246669870455,0.5755674862486752,-0.28254963986305937,-0.2561753704556331,-0.7144559040433255,-1.132973758115826,0.24481665952776957,0.6551713272626559,0.7291435534723276,0.3609876691532429,-0.5558426652431242,-0.20797814409973495,-1.3347398675968722,-1.3163067062426856
Romania,0.29651296282733514,-0.8757858544683964,0.4883212903533508,-0.3632575943388541,-0.8809938436800984,-0.43723117928359456,-0.700775763878079,0.07644517610733928,0.2509598229547265,-0.20601028167544055,0.11628673913593492,-0.14913157802055638,0.2257047258737704,0.1311910118180775,-0.07091820644674296,0.8456738229328868,0.6339345171092534
Singapore,1.852824593564061,1.3741037583891444,0.33622550357900444,-0.2679098566007908,1.2502158974816129,0.08297646794175734,0.5729513231716424,-1.6997349217441262,-0.6124618068391223,1.9348333792987198,-0.9673248585498838,-1.2811105303033556,-0.512878816677526,2.2634546646967237,1.838360770438839,3.429964758997377,2.0700600628485484
Slovenia,1.2862096186059075,-0.3785804067072902,1.7696517624981245,-0.013992223081313166,0.7058322126664636,0.6426230969195103,-0.07107345052695554,0.8500842154746817,-1.199726108185109,0.6254171175082456,1.03899105843963,0.9195657619473563,1.032600403868978,-0.18595837818569988,1.1489745859491438,-1.7834565954666792,-0.3292583962918707
South Africa,-1.30635188289202,2.4199150783343186,1.9481830145313281,2.683302122072383,-1.5822179916659351,-2.056667420273911,-2.3262084135311687,-2.6825587934649535,1.8367944832378076,1.405499788557915,0.4541503641029023,1.2732226543938028,-0.41676472100578194,-0.579241948023029,-1.1832959086237715,-0.16114347995009182,0.6501093032029528
Spain,1.6026357117212102,-0.020289146765519583,1.073461522551686,-0.14815704786000478,1.070166965141226,-0.4035194123084543,0.31173922813806904,-0.8302389528905363,-0.9518416366956511,0.22667379966434997,0.18234711324777883,0.3038729583615549,0.41087617073913185,-0.8487250400955649,0.06978340709623926,-1.1868407614009429,-0.19809817315938272
Sri Lanka,-0.5131710203148145,-1.3065254380263782,0.168212650847862,-0.882694170921315,-0.6693493351082213,0.04158289658797434,-0.7733013102468902,0.6798606111621269,-1.6175928180526233,0.18501912685082553,2.053100212483564,0.6313032820060984,0.3853900993908892,0.15156069350506024,0.6809038787541871,0.56121283127473,1.1343156328221373
Thailand,-0.17981204737983106,-0.40872623366609506,-0.2626456279221999,-0.6489925835408752,-0.2925059172716923,0.17229859694985003,-0.7538661411022685,0.259792070764191,0.007861220923253602,1.4176303739267417,0.5783075653772448,2.3896667202637585,-0.4915126869669871,-0.15170382224091833,-0.9574982847410496,0.9070270223759952,0.6133998485083016
Trinidad and Tobago,0.5694148166639804,1.2576747126028505,0.5484969380344186,2.033530720324359,-2.3078100650980664,3.4001772797614764,-1.1958020197271795,1.463037083740193,-1.7198170860969466,-0.8448588332642573,-0.9993911506012438,-2.2429804609909785,-0.9002946656723878,-2.109630793981225,-2.598623412548763,0.022077821440649216,0.5484857134300344
Ukraine,-0.1092937221925978,-0.2982938594378677,-0.10109922770649242,0.7002294156398896,-2.378543849622943,-0.4019895625585879,1.9910695310178737,-0.5644497797197608,0.16253476135169367,-0.5444968670608352,0.5399108302194712,0.2647482542556788,-0.4905297918125847,0.5065924243471682,-0.6039778874714059,0.507846447669321,-0.9431459991944492
United Arab Emirates,1.4787814508707504,3.3432267219016145,-1.19540165918926,-0.7466433787110519,0.5916586119757103,1.6122065960973142,-0.13322040010913797,0.01766123104998329,-0.05134858838582015,1.7027514833909063,0.5106017665627345,0.4067461134396562,-1.6836346364809598,-1.2753049645774115,0.9009107647779558,1.6193259302681677,-1.5110986913864242
Uruguay,0.5493923566166418,-0.031265113701317786,-0.5078036380905545,0.5893447366275794,-0.38803336680242445,-1.1246981151721067,2.11869714552758,-1.561859680329636,0.5540516959533275,-0.5051041223416284,0.40599390766866383,-1.3594768629563803,0.5464245354985116,0.037164929771373575,0.3171506092279204,-0.10641855946934871,0.41176826375133424
Zambia,-2.8161962175896282,2.006864058203473,3.7755165363881478,0.3015340807713541,2.6993016009975883,0.45314585067021146,0.9404292472408053,0.7149833160840132,1.2814820858308973,-2.134332575635325,1.5699228186125818,-1.041873143256318,0.3174189170912985,0.3425628060318808,-0.16470097459940128,0.8099498836675871,0.11386937348922561
